[Name]
Series 1 at /POLYLINE:wing polyline


[Data]
X [ m ] Cp
3.75858396e-01  -1.25463784e+00
3.80867302e-01  -1.24330246e+00
3.85869294e-01  -1.23051298e+00
3.90864313e-01  -1.21670115e+00
3.95851463e-01  -1.20109987e+00
4.00831729e-01  -1.18416750e+00
4.05804485e-01  -1.16672730e+00
4.10770088e-01  -1.14850485e+00
4.15728480e-01  -1.12971330e+00
4.20679808e-01  -1.11037600e+00
4.25623983e-01  -1.09043694e+00
4.30561393e-01  -1.07014453e+00
4.35492009e-01  -1.04949236e+00
4.40416157e-01  -1.02836442e+00
4.45333987e-01  -1.00705087e+00
4.50245738e-01  -9.85669732e-01
4.55151618e-01  -9.64052618e-01
4.60052431e-01  -9.42537904e-01
4.64948088e-01  -9.21147466e-01
4.69839722e-01  -9.00168896e-01
4.74727273e-01  -8.79882991e-01
4.79611456e-01  -8.60176504e-01
4.84492034e-01  -8.41011941e-01
4.89369243e-01  -8.22104931e-01
4.94242847e-01  -8.03184211e-01
4.99113142e-01  -7.83978283e-01
5.03126383e-01  -7.67942905e-01
5.07138133e-01  -7.52016187e-01
5.11148870e-01  -7.36753345e-01
5.15159011e-01  -7.22065151e-01
5.19169152e-01  -7.08400071e-01
5.23178518e-01  -6.95769906e-01
5.27185977e-01  -6.82903349e-01
5.31189859e-01  -6.67435467e-01
5.35189092e-01  -6.49105728e-01
5.39186478e-01  -6.28145635e-01
5.43189108e-01  -6.08363867e-01
5.47203541e-01  -5.96792161e-01
5.51230371e-01  -5.90805173e-01
5.55245101e-01  -6.25692725e-01
5.59104741e-01  -5.75726151e-01
5.55356860e-01  -3.33088040e-01
5.51670849e-01  -1.05751052e-01
5.47953725e-01  1.07839210e-02
5.44191599e-01  8.87746662e-02
5.40420651e-01  1.80381462e-01
5.36633432e-01  2.63139397e-01
5.32831669e-01  3.39721382e-01
5.29019535e-01  4.11229461e-01
5.25198996e-01  4.73320752e-01
5.21372259e-01  5.23395360e-01
5.17541885e-01  5.61689556e-01
5.13710618e-01  5.89952707e-01
5.09880781e-01  6.11329615e-01
5.06054044e-01  6.29390359e-01
5.02231479e-01  6.43880963e-01
4.97691154e-01  6.54270172e-01
4.93164927e-01  6.54471040e-01
4.88657027e-01  6.51326060e-01
4.84165639e-01  6.43386006e-01
4.79693055e-01  6.33066356e-01
4.75225538e-01  6.23369396e-01
4.70762908e-01  6.12939477e-01
4.66307461e-01  6.00457549e-01
4.61857319e-01  5.86286783e-01
4.57408786e-01  5.71794689e-01
4.52958316e-01  5.57676613e-01
4.48504627e-01  5.43950558e-01
4.44047302e-01  5.30334830e-01
4.39586043e-01  5.16247809e-01
4.35119957e-01  5.01856625e-01
4.30647761e-01  4.88126934e-01
4.26168174e-01  4.75903511e-01
4.21680927e-01  4.65514809e-01
4.17187065e-01  4.56266910e-01
4.12687480e-01  4.47146267e-01
4.08183217e-01  4.37710613e-01
4.03674066e-01  4.28265899e-01
3.99159819e-01  4.19694364e-01
3.94639999e-01  4.13201272e-01
3.90114874e-01  4.08775032e-01
3.85585517e-01  4.05459881e-01
3.81052911e-01  4.02450621e-01
3.76517862e-01  3.99275154e-01
3.71980906e-01  3.95819157e-01
3.67442220e-01  3.92153442e-01
3.62902045e-01  3.88189465e-01
3.58360529e-01  3.83766413e-01
3.53817672e-01  3.79017115e-01
3.49273384e-01  3.74354333e-01
3.44727635e-01  3.70074093e-01
3.40180427e-01  3.66059929e-01
3.35631847e-01  3.62287879e-01
3.31082046e-01  3.58605504e-01
