[Name]
Series 1 at /POLYLINE:flap plyline


[Data]
X [ m ] Cp
6.12665176e-01  -6.26305282e-01
6.15495920e-01  -6.10367000e-01
6.18308604e-01  -5.93578041e-01
6.21103108e-01  -5.76576769e-01
6.23879611e-01  -5.59917271e-01
6.26638114e-01  -5.41579187e-01
6.29378676e-01  -5.21309078e-01
6.32101357e-01  -5.01193941e-01
6.34806335e-01  -4.81440991e-01
6.37493670e-01  -4.61259693e-01
6.40163422e-01  -4.39294100e-01
6.42815828e-01  -4.17910546e-01
6.45451009e-01  -3.97761226e-01
6.48069084e-01  -3.78247648e-01
6.50670230e-01  -3.58963013e-01
6.53254271e-01  -3.40183467e-01
6.55819178e-01  -3.19047451e-01
6.58362389e-01  -2.96916813e-01
6.60880983e-01  -2.73031265e-01
6.63372099e-01  -2.45120883e-01
6.65832818e-01  -2.13150963e-01
6.68260753e-01  -1.75007492e-01
6.70657754e-01  -1.32467106e-01
6.73027277e-01  -8.91352743e-02
6.75372958e-01  -4.98157032e-02
6.77698374e-01  -8.03870056e-03
6.80007458e-01  -6.67271987e-02
6.81940317e-01  2.26550937e-01
6.79465771e-01  3.86315435e-01
6.77140296e-01  4.26739782e-01
6.74764514e-01  4.58428949e-01
6.72425687e-01  4.99692380e-01
6.70060039e-01  5.25663733e-01
6.67666733e-01  5.43599665e-01
6.65246487e-01  5.55486619e-01
6.62803054e-01  5.63834012e-01
6.60343528e-01  5.72597504e-01
6.57874942e-01  5.82979858e-01
6.55395567e-01  5.93188941e-01
6.52903080e-01  6.02641046e-01
6.50397420e-01  6.09971762e-01
6.47878468e-01  6.16988599e-01
6.45345449e-01  6.24258876e-01
6.42799377e-01  6.31085575e-01
6.40239954e-01  6.36854649e-01
6.37666285e-01  6.40927076e-01
6.35078907e-01  6.44383252e-01
6.32481992e-01  6.48301661e-01
6.29876137e-01  6.53453946e-01
6.27262354e-01  6.58570170e-01
6.24636352e-01  6.61986649e-01
6.21997237e-01  6.64294660e-01
6.19349122e-01  6.67223513e-01
6.16693318e-01  6.70294106e-01
6.14028573e-01  6.72967970e-01
6.11355722e-01  6.75748646e-01
6.08675361e-01  6.78602278e-01
6.05987251e-01  6.81072116e-01
6.03291154e-01  6.83238745e-01
6.00588024e-01  6.85403347e-01
5.97878635e-01  6.87602222e-01
5.95163226e-01  6.89775109e-01
5.92441976e-01  6.92046165e-01
5.89715540e-01  6.94588542e-01
5.86984038e-01  6.97113037e-01
5.84246755e-01  6.99172854e-01
5.81503987e-01  7.00995564e-01
5.78757167e-01  7.03448057e-01
5.76007307e-01  7.06546962e-01
5.73253512e-01  7.09239066e-01
5.70494473e-01  7.11370230e-01
5.67731738e-01  7.14064181e-01
5.64967155e-01  7.17317700e-01
5.62199235e-01  7.20179379e-01
5.59428096e-01  7.23247111e-01
5.56655884e-01  7.27521718e-01
5.53882241e-01  7.32036352e-01
5.51174521e-01  7.35830665e-01
5.48464239e-01  7.39859462e-01
5.45753598e-01  7.45056570e-01
5.43042660e-01  7.51051843e-01
5.40330887e-01  7.57393658e-01
5.37617385e-01  7.63999045e-01
5.34903288e-01  7.71449208e-01
5.32189012e-01  7.79713869e-01
5.29474974e-01  7.89555132e-01
5.26761770e-01  8.02157283e-01
5.24049222e-01  8.17034066e-01
5.21332026e-01  8.29816103e-01
5.18611193e-01  8.39154363e-01
5.15894771e-01  8.78834844e-01
5.13289034e-01  9.36144948e-01
5.13045311e-01  9.52775121e-01
5.12818277e-01  9.73399520e-01
5.12611687e-01  9.92888153e-01
5.12433231e-01  1.00856638e+00
5.12292981e-01  1.01300240e+00
5.12196839e-01  1.00380147e+00
5.12136102e-01  9.81311798e-01
5.12099981e-01  9.45652485e-01
5.12081265e-01  8.98642361e-01
5.12081087e-01  8.35382938e-01
5.12102485e-01  7.54489839e-01
5.12148023e-01  6.64140403e-01
5.12216747e-01  5.74721217e-01
5.12305796e-01  4.90879953e-01
5.12412250e-01  4.14868295e-01
5.12533009e-01  3.48642111e-01
5.12664914e-01  2.90414631e-01
5.12805283e-01  2.35914022e-01
5.12952268e-01  1.79801032e-01
5.13105392e-01  1.21274590e-01
5.13264120e-01  6.56908154e-02
5.13428032e-01  2.41263621e-02
5.13596058e-01  4.98326030e-04
5.13766646e-01  -1.36142392e-02
5.13938367e-01  -2.69225817e-02
5.14110267e-01  -1.05436996e-01
5.16001165e-01  -1.60426483e-01
5.18061936e-01  -4.12321925e-01
5.20185947e-01  -3.85411412e-01
5.22330046e-01  -3.71140718e-01
5.24478495e-01  -3.73362869e-01
5.26623428e-01  -3.68969977e-01
5.28762877e-01  -3.67788643e-01
5.30896425e-01  -3.80242974e-01
5.33024371e-01  -4.06037241e-01
5.35147488e-01  -4.44681942e-01
5.37264705e-01  -4.87968922e-01
5.39378226e-01  -5.36565244e-01
5.41487634e-01  -6.05216146e-01
5.43587863e-01  -6.67076170e-01
5.45681238e-01  -7.10114896e-01
5.48936546e-01  -7.60287702e-01
5.52171886e-01  -8.09483945e-01
5.55386424e-01  -8.34330261e-01
5.58579624e-01  -8.48047197e-01
5.61751246e-01  -8.51318002e-01
5.64901173e-01  -8.46450984e-01
5.68029463e-01  -8.37307692e-01
5.71136534e-01  -8.26120853e-01
5.74222803e-01  -8.13013077e-01
5.77288926e-01  -7.98323393e-01
5.80335617e-01  -7.82662868e-01
5.83363891e-01  -7.67935574e-01
5.86374462e-01  -7.55301833e-01
5.89367390e-01  -7.43701875e-01
5.92342615e-01  -7.32187510e-01
