[Name]
Series 1 at /POLYLINE:flap plyline


[Data]
X [ m ] Cp
5.84401488e-01  -8.55690956e-01
5.87627172e-01  -8.53351593e-01
5.90838552e-01  -8.48199129e-01
5.94035983e-01  -8.40989232e-01
5.97219944e-01  -8.32178891e-01
6.00390851e-01  -8.22761178e-01
6.03548646e-01  -8.12823236e-01
6.06693089e-01  -8.01855624e-01
6.09824002e-01  -7.89528847e-01
6.12941146e-01  -7.75792599e-01
6.16044402e-01  -7.60774016e-01
6.19133651e-01  -7.44535863e-01
6.22208714e-01  -7.27097690e-01
6.25269473e-01  -7.08573103e-01
6.28315866e-01  -6.89028919e-01
6.31347835e-01  -6.68513298e-01
6.34365320e-01  -6.47165954e-01
6.37368202e-01  -6.25025749e-01
6.40356541e-01  -6.02134526e-01
6.43330216e-01  -5.78588068e-01
6.46289289e-01  -5.54443777e-01
6.49233758e-01  -5.29816985e-01
6.52163565e-01  -5.04805505e-01
6.55078888e-01  -4.79509175e-01
6.57979608e-01  -4.54011559e-01
6.60865903e-01  -4.28357542e-01
6.63737833e-01  -4.02652293e-01
6.66595459e-01  -3.77016872e-01
6.69438839e-01  -3.51583630e-01
6.72267854e-01  -3.26544404e-01
6.75080717e-01  -3.01399261e-01
6.77875102e-01  -2.74934471e-01
6.80648625e-01  -2.46148542e-01
6.83398724e-01  -2.14259997e-01
6.86122715e-01  -1.78486735e-01
6.88818455e-01  -1.37720361e-01
6.91487491e-01  -9.35515165e-02
6.94132686e-01  -4.76339981e-02
6.96757078e-01  -4.64125257e-03
6.99363887e-01  4.21457700e-02
7.01956332e-01  4.15275432e-02
7.04213560e-01  2.07011789e-01
7.01751828e-01  3.68969023e-01
6.99414551e-01  3.75237316e-01
6.97035015e-01  4.01627064e-01
6.94689810e-01  4.34966743e-01
6.92321002e-01  4.58558351e-01
6.89937174e-01  4.77264315e-01
6.87534809e-01  4.90351856e-01
6.85114264e-01  4.99658078e-01
6.82679474e-01  5.07689059e-01
6.80235326e-01  5.16126692e-01
6.77785158e-01  5.25143266e-01
6.75327301e-01  5.33865929e-01
6.72860444e-01  5.41961372e-01
6.70384526e-01  5.49461126e-01
6.67899728e-01  5.56266367e-01
6.65405333e-01  5.62525332e-01
6.62902057e-01  5.68433583e-01
6.60389960e-01  5.73707819e-01
6.57868624e-01  5.77892244e-01
6.55337691e-01  5.81232071e-01
6.52798891e-01  5.84490538e-01
6.50254369e-01  5.88256836e-01
6.47704065e-01  5.92635691e-01
6.45148456e-01  5.96608281e-01
6.42584443e-01  5.99397361e-01
6.40012085e-01  6.01608098e-01
6.37433887e-01  6.03972197e-01
6.34850979e-01  6.06412947e-01
6.32262409e-01  6.08681977e-01
6.29668474e-01  6.10909700e-01
6.27069831e-01  6.13161385e-01
6.24466419e-01  6.15243971e-01
6.21858060e-01  6.17054641e-01
6.19244933e-01  6.18719339e-01
6.16627693e-01  6.20382011e-01
6.14006698e-01  6.22044086e-01
6.11382008e-01  6.23701215e-01
6.08753860e-01  6.25480175e-01
6.06122553e-01  6.27425194e-01
6.03488266e-01  6.29293084e-01
6.00850463e-01  6.30859256e-01
5.98209381e-01  6.32297695e-01
5.95565617e-01  6.34052396e-01
5.92919946e-01  6.36277914e-01
5.90272367e-01  6.38516665e-01
5.87621927e-01  6.40435576e-01
5.84968567e-01  6.42357886e-01
5.82313597e-01  6.44533992e-01
5.79657555e-01  6.46652281e-01
5.76117873e-01  6.50094330e-01
5.72575808e-01  6.54338539e-01
5.69032788e-01  6.58918083e-01
5.65486312e-01  6.63468540e-01
5.61937630e-01  6.68813109e-01
5.58388650e-01  6.75299227e-01
5.54839075e-01  6.82459891e-01
5.51287770e-01  6.90393507e-01
5.47735929e-01  6.99945748e-01
5.44184148e-01  7.11785376e-01
5.40632963e-01  7.25516498e-01
5.37082195e-01  7.39140809e-01
5.33526242e-01  7.51445711e-01
5.29969573e-01  7.92827308e-01
5.26493192e-01  8.58276427e-01
5.26227653e-01  8.83129358e-01
5.25977135e-01  9.03563440e-01
5.25745034e-01  9.31226552e-01
5.25538623e-01  9.62014973e-01
5.25367677e-01  9.87183869e-01
5.25238693e-01  9.93025064e-01
5.25144041e-01  9.85263348e-01
5.25073886e-01  9.60891068e-01
5.25021315e-01  9.25299704e-01
5.24987459e-01  8.74856293e-01
5.24975657e-01  8.07449877e-01
5.24988711e-01  7.29095221e-01
5.25025904e-01  6.47869647e-01
5.25084555e-01  5.68895757e-01
5.25161922e-01  4.94788855e-01
5.25254846e-01  4.27720994e-01
5.25360167e-01  3.67080986e-01
5.25475144e-01  3.09228718e-01
5.25597990e-01  2.51179576e-01
5.25727987e-01  1.93813637e-01
5.25864780e-01  1.40960589e-01
5.26008010e-01  9.43072513e-02
5.26156545e-01  5.89556769e-02
5.26308537e-01  3.08247972e-02
5.26462615e-01  4.33756923e-03
5.26617527e-01  -5.00416346e-02
5.28367877e-01  -1.50668293e-01
5.30337751e-01  -3.93399656e-01
5.32405496e-01  -3.42901260e-01
5.34516215e-01  -3.14272434e-01
5.36649287e-01  -3.08483541e-01
5.38792908e-01  -2.98773944e-01
5.40940285e-01  -2.94165164e-01
5.43088675e-01  -3.02625746e-01
5.45236886e-01  -3.25002849e-01
5.47384381e-01  -3.59580070e-01
5.49530506e-01  -4.00595516e-01
5.51675498e-01  -4.48418736e-01
5.53819120e-01  -5.11899889e-01
5.55959225e-01  -5.71245551e-01
5.58096290e-01  -6.17515445e-01
5.61427712e-01  -6.75034583e-01
5.64748704e-01  -7.34201193e-01
5.68057954e-01  -7.77386367e-01
5.71354508e-01  -8.07900906e-01
5.74637592e-01  -8.28782976e-01
5.77906609e-01  -8.42561245e-01
5.81161320e-01  -8.52528393e-01


