
[Name]
Wing

[Data]
X [ m ] Y [ m ] Z [ m ] Pressure [ Pa ]
2.95391981e-03 -1.48015497e-02 1.00000000e+00 -1.57730859e+03
2.56335502e-03 -1.41425775e-02 0.00000000e+00 -1.78857703e+03
2.56335502e-03 -1.41425775e-02 1.00000000e+00 -1.78971875e+03
2.19532521e-03 -1.34707596e-02 0.00000000e+00 -2.02025281e+03
2.19532521e-03 -1.34707596e-02 1.00000000e+00 -2.02146826e+03
1.85169850e-03 -1.27861388e-02 0.00000000e+00 -2.26957007e+03
1.85169838e-03 -1.27861388e-02 1.00000000e+00 -2.27085693e+03
1.53265893e-03 -1.20897200e-02 0.00000000e+00 -2.52779028e+03
1.53265882e-03 -1.20897200e-02 1.00000000e+00 -2.52918262e+03
1.23907672e-03 -1.13821933e-02 0.00000000e+00 -2.79640088e+03
1.23907672e-03 -1.13821933e-02 1.00000000e+00 -2.79786841e+03
9.70531371e-04 -1.06647890e-02 0.00000000e+00 -3.07992554e+03
9.70531371e-04 -1.06647890e-02 1.00000000e+00 -3.08139795e+03
7.27710256e-04 -9.93827544e-03 0.00000000e+00 -3.38432739e+03
7.27710256e-04 -9.93827544e-03 1.00000000e+00 -3.38587256e+03
5.12569852e-04 -9.20308847e-03 0.00000000e+00 -3.70112158e+03
5.12569852e-04 -9.20308847e-03 1.00000000e+00 -3.70281445e+03
3.26254725e-04 -8.46007280e-03 0.00000000e+00 -4.01606934e+03
3.26254725e-04 -8.46007280e-03 1.00000000e+00 -4.01790112e+03
1.69974097e-04 -7.71016534e-03 0.00000000e+00 -4.31432666e+03
1.69974082e-04 -7.71016534e-03 1.00000000e+00 -4.31625537e+03
4.20952383e-05 -6.95489580e-03 0.00000000e+00 -4.59129346e+03
4.20952238e-05 -6.95489580e-03 1.00000000e+00 -4.59328613e+03
-5.95441670e-05 -6.19564997e-03 0.00000000e+00 -4.86098682e+03
-5.95441634e-05 -6.19564997e-03 1.00000000e+00 -4.86303809e+03
-1.37457988e-04 -5.43360366e-03 0.00000000e+00 -5.14044482e+03
-1.37458002e-04 -5.43360366e-03 1.00000000e+00 -5.14257129e+03
-1.92257474e-04 -4.66954755e-03 0.00000000e+00 -5.43894531e+03
-1.92256484e-04 -4.66954708e-03 1.00000000e+00 -5.44120605e+03
-2.23505383e-04 -3.90416617e-03 0.00000000e+00 -5.75000830e+03
-2.23504889e-04 -3.90416593e-03 1.00000000e+00 -5.75249316e+03
-2.29172394e-04 -3.13816802e-03 0.00000000e+00 -6.04146045e+03
-2.29172423e-04 -3.13816802e-03 1.00000000e+00 -6.04402588e+03
-2.14640939e-04 -2.37228698e-03 0.00000000e+00 -6.34517822e+03
-2.14641987e-04 -2.37228698e-03 1.00000000e+00 -6.34776367e+03
-1.67361330e-04 -1.60772866e-03 0.00000000e+00 -6.60566455e+03
-1.67354170e-04 -1.60772901e-03 1.00000000e+00 -6.60835693e+03
-8.88702416e-05 -8.45741422e-04 0.00000000e+00 -6.67095947e+03
-8.88712239e-05 -8.45741015e-04 1.00000000e+00 -6.67380273e+03
-2.39177061e-05 -8.24812014e-05 0.00000000e+00 -6.84854980e+03
-2.39151595e-05 -8.24810704e-05 1.00000000e+00 -6.85156543e+03
6.67482964e-05 6.78153010e-04 0.00000000e+00 -7.30624365e+03
6.67499698e-05 6.78153243e-04 1.00000000e+00 -7.30904199e+03
1.86520600e-04 1.43475051e-03 0.00000000e+00 -7.59503223e+03
1.86522069e-04 1.43475074e-03 1.00000000e+00 -7.59788037e+03
3.18418985e-04 2.18932843e-03 0.00000000e+00 -7.77622021e+03
3.18422477e-04 2.18932843e-03 1.00000000e+00 -7.77905273e+03
4.67028149e-04 2.94079399e-03 0.00000000e+00 -8.01055518e+03
4.67029866e-04 2.94079422e-03 1.00000000e+00 -8.01325195e+03
6.30840135e-04 3.68909235e-03 0.00000000e+00 -8.26654102e+03
6.30841067e-04 3.68909282e-03 1.00000000e+00 -8.26922461e+03
8.09125660e-04 4.43407521e-03 0.00000000e+00 -8.53095605e+03
8.09126359e-04 4.43407567e-03 1.00000000e+00 -8.53363379e+03
1.00129039e-03 5.17559890e-03 0.00000000e+00 -8.80119629e+03
1.00129214e-03 5.17559936e-03 1.00000000e+00 -8.80384277e+03
1.20684609e-03 5.91352303e-03 0.00000000e+00 -9.08071289e+03
1.20684877e-03 5.91352303e-03 1.00000000e+00 -9.08333301e+03
1.42530946e-03 6.64772931e-03 0.00000000e+00 -9.37413379e+03
1.42531132e-03 6.64772931e-03 1.00000000e+00 -9.37675977e+03
1.65638363e-03 7.37806456e-03 0.00000000e+00 -9.68608105e+03
1.65638479e-03 7.37806503e-03 1.00000000e+00 -9.68877441e+03
1.90025405e-03 8.10422748e-03 0.00000000e+00 -1.00152959e+04
1.90025440e-03 8.10422841e-03 1.00000000e+00 -1.00180928e+04
2.15634354e-03 8.82617105e-03 0.00000000e+00 -1.03654941e+04
2.15634378e-03 8.82617198e-03 1.00000000e+00 -1.03684551e+04
2.42489926e-03 9.54357162e-03 0.00000000e+00 -1.07455557e+04
2.42489949e-03 9.54357255e-03 1.00000000e+00 -1.07486133e+04
2.70668091e-03 1.02558807e-02 0.00000000e+00 -1.11512607e+04
2.70668115e-03 1.02558816e-02 1.00000000e+00 -1.11545137e+04
3.00238188e-03 1.09625245e-02 0.00000000e+00 -1.15726289e+04
3.00238212e-03 1.09625254e-02 1.00000000e+00 -1.15760684e+04
3.31312884e-03 1.16626825e-02 0.00000000e+00 -1.19944355e+04
3.31312930e-03 1.16626834e-02 1.00000000e+00 -1.19980420e+04
3.63957486e-03 1.23556601e-02 0.00000000e+00 -1.23980000e+04
3.63957509e-03 1.23556610e-02 1.00000000e+00 -1.24017520e+04
3.98194045e-03 1.30409123e-02 0.00000000e+00 -1.27736943e+04
3.98194091e-03 1.30409133e-02 1.00000000e+00 -1.27775391e+04
4.33950173e-03 1.37183601e-02 0.00000000e+00 -1.31296484e+04
4.33950173e-03 1.37183610e-02 1.00000000e+00 -1.31335459e+04
4.71201958e-03 1.43876998e-02 0.00000000e+00 -1.34779053e+04
4.71202005e-03 1.43877007e-02 1.00000000e+00 -1.34818428e+04
5.09861670e-03 1.50490068e-02 0.00000000e+00 -1.38283965e+04
5.09861717e-03 1.50490077e-02 1.00000000e+00 -1.38324102e+04
5.49908401e-03 1.57020092e-02 0.00000000e+00 -1.41903838e+04
5.49908448e-03 1.57020092e-02 1.00000000e+00 -1.41944619e+04
5.91341546e-03 1.63463019e-02 0.00000000e+00 -1.45609473e+04
5.91341406e-03 1.63463037e-02 1.00000000e+00 -1.45653193e+04
6.34122873e-03 1.69817246e-02 0.00000000e+00 -1.49388906e+04
6.34122640e-03 1.69817265e-02 1.00000000e+00 -1.49436133e+04
6.78284233e-03 1.76076330e-02 0.00000000e+00 -1.53176152e+04
6.78284047e-03 1.76076349e-02 1.00000000e+00 -1.53225508e+04
7.23792706e-03 1.82238184e-02 0.00000000e+00 -1.56934424e+04
7.23792659e-03 1.82238184e-02 1.00000000e+00 -1.56983398e+04
7.70657882e-03 1.88297480e-02 0.00000000e+00 -1.60721523e+04
7.70657882e-03 1.88297480e-02 1.00000000e+00 -1.60769824e+04
8.18884838e-03 1.94248948e-02 0.00000000e+00 -1.64493359e+04
8.18884745e-03 1.94248967e-02 1.00000000e+00 -1.64542285e+04
8.68480559e-03 2.00086851e-02 0.00000000e+00 -1.68172266e+04
8.68480466e-03 2.00086869e-02 1.00000000e+00 -1.68223965e+04
9.19430424e-03 2.05806959e-02 0.00000000e+00 -1.71723809e+04
9.19430237e-03 2.05806978e-02 1.00000000e+00 -1.71778887e+04
9.71728284e-03 2.11404078e-02 0.00000000e+00 -1.75135840e+04
9.71728191e-03 2.11404096e-02 1.00000000e+00 -1.75194277e+04
1.02536203e-02 2.16873344e-02 0.00000000e+00 -1.78364668e+04
1.02536203e-02 2.16873344e-02 1.00000000e+00 -1.78425410e+04
1.08027160e-02 2.22214498e-02 0.00000000e+00 -1.81511758e+04
1.08027151e-02 2.22214498e-02 1.00000000e+00 -1.81575137e+04
1.13646956e-02 2.27419920e-02 0.00000000e+00 -1.84639277e+04
1.13646938e-02 2.27419939e-02 1.00000000e+00 -1.84705781e+04
1.19391764e-02 2.32487023e-02 0.00000000e+00 -1.87729746e+04
1.19391745e-02 2.32487060e-02 1.00000000e+00 -1.87799375e+04
1.25263110e-02 2.37406958e-02 0.00000000e+00 -1.90816426e+04
1.25263100e-02 2.37406995e-02 1.00000000e+00 -1.90889297e+04
1.31264916e-02 2.42166892e-02 0.00000000e+00 -1.93658125e+04
1.31264906e-02 2.42166910e-02 1.00000000e+00 -1.93737520e+04
1.37394192e-02 2.46761497e-02 0.00000000e+00 -1.95981797e+04
1.37394182e-02 2.46761516e-02 1.00000000e+00 -1.96069531e+04
1.43653722e-02 2.51177009e-02 0.00000000e+00 -1.97561543e+04
1.43653713e-02 2.51177028e-02 1.00000000e+00 -1.97653223e+04
1.50038674e-02 2.55409144e-02 0.00000000e+00 -2.01477773e+04
1.50038674e-02 2.55409144e-02 1.00000000e+00 -2.01567012e+04
1.72617398e-02 -2.71610189e-02 0.00000000e+00 1.70593109e+01
1.72617361e-02 -2.71610245e-02 1.00000000e+00 1.71342258e+01
2.13105492e-02 -2.92566903e-02 0.00000000e+00 -2.35588703e+01
2.13105474e-02 -2.92566922e-02 1.00000000e+00 -2.34225960e+01
2.54435390e-02 -3.11810337e-02 0.00000000e+00 -8.60699768e+01
2.54435334e-02 -3.11810449e-02 1.00000000e+00 -8.59148865e+01
2.96401605e-02 -3.29623409e-02 0.00000000e+00 -1.53980988e+02
2.96401586e-02 -3.29623446e-02 1.00000000e+00 -1.53815552e+02
3.38939577e-02 -3.46024334e-02 0.00000000e+00 -2.23663391e+02
3.38939466e-02 -3.46024595e-02 1.00000000e+00 -2.23495605e+02
3.81847247e-02 -3.61432172e-02 0.00000000e+00 -2.90357910e+02
3.81847210e-02 -3.61432247e-02 1.00000000e+00 -2.90183868e+02
4.25036028e-02 -3.76033485e-02 0.00000000e+00 -3.54665680e+02
4.25035991e-02 -3.76033597e-02 1.00000000e+00 -3.54489990e+02
4.68466617e-02 -3.89899053e-02 0.00000000e+00 -4.15963928e+02
4.68466505e-02 -3.89899351e-02 1.00000000e+00 -4.15792542e+02
5.12085631e-02 -4.03159894e-02 0.00000000e+00 -4.73907288e+02
5.12085631e-02 -4.03159894e-02 1.00000000e+00 -4.73736023e+02
5.55869862e-02 -4.15864587e-02 0.00000000e+00 -5.28984558e+02
5.55869788e-02 -4.15864773e-02 1.00000000e+00 -5.28811523e+02
5.99812269e-02 -4.28010970e-02 0.00000000e+00 -5.80154236e+02
5.99812232e-02 -4.28011045e-02 1.00000000e+00 -5.79982788e+02
6.43856972e-02 -4.39781137e-02 0.00000000e+00 -6.28436035e+02
6.43856898e-02 -4.39781360e-02 1.00000000e+00 -6.28269043e+02
6.88012466e-02 -4.51128408e-02 0.00000000e+00 -6.74881592e+02
6.88012391e-02 -4.51128595e-02 1.00000000e+00 -6.74725952e+02
7.32265115e-02 -4.62090559e-02 0.00000000e+00 -7.18212585e+02
7.32265115e-02 -4.62090634e-02 1.00000000e+00 -7.18061768e+02
7.76588842e-02 -4.72761802e-02 0.00000000e+00 -7.59526428e+02
7.76588842e-02 -4.72761802e-02 1.00000000e+00 -7.59375305e+02
8.20981711e-02 -4.83141877e-02 0.00000000e+00 -7.99955811e+02
8.20981637e-02 -4.83142026e-02 1.00000000e+00 -7.99805847e+02
8.65440965e-02 -4.93233725e-02 0.00000000e+00 -8.39057617e+02
8.65440890e-02 -4.93233763e-02 1.00000000e+00 -8.38919373e+02
9.09964219e-02 -5.03039137e-02 0.00000000e+00 -8.76382446e+02
9.09964219e-02 -5.03039211e-02 1.00000000e+00 -8.76252380e+02
9.54549015e-02 -5.12561090e-02 0.00000000e+00 -9.11839600e+02
9.54548940e-02 -5.12561202e-02 1.00000000e+00 -9.11712341e+02
9.99192968e-02 -5.21801524e-02 0.00000000e+00 -9.45400208e+02
9.99192894e-02 -5.21801710e-02 1.00000000e+00 -9.45275574e+02
1.04389049e-01 -5.30779250e-02 0.00000000e+00 -9.77220093e+02
1.04389042e-01 -5.30779548e-02 1.00000000e+00 -9.77100769e+02
1.08863868e-01 -5.39500937e-02 0.00000000e+00 -1.00751746e+03
1.08863860e-01 -5.39501235e-02 1.00000000e+00 -1.00740173e+03
1.13343135e-01 -5.47991283e-02 0.00000000e+00 -1.03657922e+03
1.13343127e-01 -5.47991432e-02 1.00000000e+00 -1.03646741e+03
1.17826618e-01 -5.56256361e-02 0.00000000e+00 -1.06469104e+03
1.17826611e-01 -5.56256436e-02 1.00000000e+00 -1.06458167e+03
1.22313932e-01 -5.64310364e-02 0.00000000e+00 -1.09198962e+03
1.22313924e-01 -5.64310551e-02 1.00000000e+00 -1.09188220e+03
1.26804978e-01 -5.72154298e-02 0.00000000e+00 -1.11860986e+03
1.26804963e-01 -5.72154596e-02 1.00000000e+00 -1.11850732e+03
1.31299511e-01 -5.79795241e-02 0.00000000e+00 -1.14461157e+03
1.31299496e-01 -5.79795539e-02 1.00000000e+00 -1.14451428e+03
1.35797665e-01 -5.87220304e-02 0.00000000e+00 -1.16981360e+03
1.35797650e-01 -5.87220639e-02 1.00000000e+00 -1.16971985e+03
1.40299588e-01 -5.94413169e-02 0.00000000e+00 -1.19355566e+03
1.40299574e-01 -5.94413318e-02 1.00000000e+00 -1.19346497e+03
1.44805089e-01 -6.01378232e-02 0.00000000e+00 -1.21550146e+03
1.44805089e-01 -6.01378269e-02 1.00000000e+00 -1.21540918e+03
1.49313822e-01 -6.08131140e-02 0.00000000e+00 -1.23602649e+03
1.49313807e-01 -6.08131438e-02 1.00000000e+00 -1.23593823e+03
1.53825313e-01 -6.14696965e-02 0.00000000e+00 -1.25590149e+03
1.53825313e-01 -6.14697039e-02 1.00000000e+00 -1.25581714e+03
1.58339128e-01 -6.21101223e-02 0.00000000e+00 -1.27600146e+03
1.58339128e-01 -6.21101335e-02 1.00000000e+00 -1.27591919e+03
1.62855208e-01 -6.27343878e-02 0.00000000e+00 -1.29669629e+03
1.62855208e-01 -6.27344176e-02 1.00000000e+00 -1.29661926e+03
1.67373821e-01 -6.33400902e-02 0.00000000e+00 -1.31734363e+03
1.67373821e-01 -6.33401126e-02 1.00000000e+00 -1.31727356e+03
1.71895161e-01 -6.39250278e-02 0.00000000e+00 -1.33687378e+03
1.71895161e-01 -6.39250502e-02 1.00000000e+00 -1.33680676e+03
1.76419258e-01 -6.44882470e-02 0.00000000e+00 -1.35475061e+03
1.76419258e-01 -6.44882694e-02 1.00000000e+00 -1.35468469e+03
1.80945888e-01 -6.50307685e-02 0.00000000e+00 -1.37122620e+03
1.80945888e-01 -6.50307909e-02 1.00000000e+00 -1.37116370e+03
1.85474783e-01 -6.55540675e-02 0.00000000e+00 -1.38696460e+03
1.85474768e-01 -6.55540973e-02 1.00000000e+00 -1.38690686e+03
1.90005705e-01 -6.60595149e-02 0.00000000e+00 -1.40253735e+03
1.90005690e-01 -6.60595447e-02 1.00000000e+00 -1.40248364e+03
1.94538474e-01 -6.65479600e-02 0.00000000e+00 -1.41829016e+03
1.94538474e-01 -6.65479749e-02 1.00000000e+00 -1.41823938e+03
1.99073121e-01 -6.70188144e-02 0.00000000e+00 -1.43416760e+03
1.99073121e-01 -6.70188218e-02 1.00000000e+00 -1.43411743e+03
2.03609630e-01 -6.74713105e-02 0.00000000e+00 -1.44985461e+03
2.03609630e-01 -6.74713403e-02 1.00000000e+00 -1.44980750e+03
2.08148032e-01 -6.79044425e-02 0.00000000e+00 -1.46507483e+03
2.08148032e-01 -6.79044724e-02 1.00000000e+00 -1.46503503e+03
2.12688282e-01 -6.83177263e-02 0.00000000e+00 -1.47972766e+03
2.12688282e-01 -6.83177263e-02 1.00000000e+00 -1.47968762e+03
2.17230335e-01 -6.87108412e-02 0.00000000e+00 -1.49391101e+03
2.17230320e-01 -6.87108710e-02 1.00000000e+00 -1.49387219e+03
2.21774101e-01 -6.90835491e-02 0.00000000e+00 -1.50777344e+03
2.21774086e-01 -6.90835640e-02 1.00000000e+00 -1.50773914e+03
2.26319537e-01 -6.94351643e-02 0.00000000e+00 -1.52135461e+03
2.26319537e-01 -6.94351867e-02 1.00000000e+00 -1.52132214e+03
2.30866641e-01 -6.97646141e-02 0.00000000e+00 -1.53449670e+03
2.30866641e-01 -6.97646514e-02 1.00000000e+00 -1.53446985e+03
2.35415354e-01 -7.00710937e-02 0.00000000e+00 -1.54706970e+03
2.35415339e-01 -7.00711012e-02 1.00000000e+00 -1.54704248e+03
2.39965588e-01 -7.03539550e-02 0.00000000e+00 -1.55912476e+03
2.39965588e-01 -7.03540072e-02 1.00000000e+00 -1.55910168e+03
2.44517297e-01 -7.06122592e-02 0.00000000e+00 -1.57069800e+03
2.44517282e-01 -7.06122667e-02 1.00000000e+00 -1.57067859e+03
2.49070421e-01 -7.08441436e-02 0.00000000e+00 -1.58152588e+03
2.49070406e-01 -7.08441809e-02 1.00000000e+00 -1.58150806e+03
2.53624886e-01 -7.10480586e-02 0.00000000e+00 -1.59122205e+03
2.53624856e-01 -7.10480958e-02 1.00000000e+00 -1.59120911e+03
2.58180529e-01 -7.12233186e-02 0.00000000e+00 -1.59972351e+03
2.58180529e-01 -7.12233335e-02 1.00000000e+00 -1.59970911e+03
2.62737244e-01 -7.13684857e-02 0.00000000e+00 -1.60696875e+03
2.62737244e-01 -7.13684857e-02 1.00000000e+00 -1.60695593e+03
2.67294854e-01 -7.14816526e-02 0.00000000e+00 -1.61251270e+03
2.67294854e-01 -7.14816451e-02 1.00000000e+00 -1.61250757e+03
2.71853149e-01 -7.15625957e-02 0.00000000e+00 -1.61619275e+03
2.71853149e-01 -7.15625957e-02 1.00000000e+00 -1.61619287e+03
2.76411921e-01 -7.16107786e-02 0.00000000e+00 -1.61809094e+03
2.76411921e-01 -7.16107786e-02 1.00000000e+00 -1.61809436e+03
1.85213815e-02 2.74427682e-02 0.00000000e+00 -1.80594316e+04
1.85214020e-02 2.74427272e-02 1.00000000e+00 -1.80611445e+04
2.22442225e-02 2.89023835e-02 0.00000000e+00 -1.70009063e+04
2.22442281e-02 2.89023817e-02 1.00000000e+00 -1.70013535e+04
2.60637663e-02 3.00860610e-02 0.00000000e+00 -1.54486035e+04
2.60637794e-02 3.00860368e-02 1.00000000e+00 -1.54496758e+04
2.99386363e-02 3.10736597e-02 0.00000000e+00 -1.39882354e+04
2.99386457e-02 3.10736466e-02 1.00000000e+00 -1.39914541e+04
3.38501297e-02 3.19044255e-02 0.00000000e+00 -1.30441963e+04
3.38501371e-02 3.19044217e-02 1.00000000e+00 -1.30476777e+04
3.77885699e-02 3.25962529e-02 0.00000000e+00 -1.23417344e+04
3.77885811e-02 3.25962231e-02 1.00000000e+00 -1.23438643e+04
4.17467169e-02 3.31646204e-02 0.00000000e+00 -1.16764707e+04
4.17467281e-02 3.31645943e-02 1.00000000e+00 -1.16780449e+04
4.57177274e-02 3.36347558e-02 0.00000000e+00 -1.10421611e+04
4.57177348e-02 3.36347446e-02 1.00000000e+00 -1.10436748e+04
4.96964902e-02 3.40339802e-02 0.00000000e+00 -1.04999326e+04
4.96965013e-02 3.40339728e-02 1.00000000e+00 -1.05012041e+04
5.36802746e-02 3.43795493e-02 0.00000000e+00 -1.00635537e+04
5.36802821e-02 3.43795344e-02 1.00000000e+00 -1.00645371e+04
5.76678254e-02 3.46785188e-02 0.00000000e+00 -9.70137500e+03
5.76678365e-02 3.46785113e-02 1.00000000e+00 -9.70233301e+03
6.16581514e-02 3.49378772e-02 0.00000000e+00 -9.39037305e+03
6.16581589e-02 3.49378698e-02 1.00000000e+00 -9.39128809e+03
6.56506792e-02 3.51606943e-02 0.00000000e+00 -9.11792773e+03
6.56506866e-02 3.51606868e-02 1.00000000e+00 -9.11887793e+03
6.96449429e-02 3.53499874e-02 0.00000000e+00 -8.87501270e+03
6.96449503e-02 3.53499837e-02 1.00000000e+00 -8.87600684e+03
7.36404657e-02 3.55103500e-02 0.00000000e+00 -8.65882813e+03
7.36404732e-02 3.55103351e-02 1.00000000e+00 -8.65979688e+03
7.76370093e-02 3.56430188e-02 0.00000000e+00 -8.46591406e+03
7.76370168e-02 3.56430151e-02 1.00000000e+00 -8.46683398e+03
8.16342831e-02 3.57514471e-02 0.00000000e+00 -8.29258789e+03
8.16342905e-02 3.57514322e-02 1.00000000e+00 -8.29345801e+03
8.56321380e-02 3.58357057e-02 0.00000000e+00 -8.13549951e+03
8.56321454e-02 3.58356982e-02 1.00000000e+00 -8.13629150e+03
8.96303877e-02 3.58984992e-02 0.00000000e+00 -7.99207959e+03
8.96303952e-02 3.58984843e-02 1.00000000e+00 -7.99279932e+03
9.36289206e-02 3.59396599e-02 0.00000000e+00 -7.86044043e+03
9.36289281e-02 3.59396599e-02 1.00000000e+00 -7.86112891e+03
9.76276100e-02 3.59610766e-02 0.00000000e+00 -7.73852393e+03
9.76276100e-02 3.59610505e-02 1.00000000e+00 -7.73920410e+03
1.01626351e-01 3.59633118e-02 0.00000000e+00 -7.62569971e+03
1.01626359e-01 3.59632969e-02 1.00000000e+00 -7.62637939e+03
1.05625063e-01 3.59485112e-02 0.00000000e+00 -7.52196826e+03
1.05625071e-01 3.59484889e-02 1.00000000e+00 -7.52262207e+03
1.09623671e-01 3.59148830e-02 0.00000000e+00 -7.42509619e+03
1.09623671e-01 3.59148644e-02 1.00000000e+00 -7.42570264e+03
1.13622092e-01 3.58645618e-02 0.00000000e+00 -7.33331689e+03
1.13622099e-01 3.58645543e-02 1.00000000e+00 -7.33387939e+03
1.17620297e-01 3.57987061e-02 0.00000000e+00 -7.24789209e+03
1.17620304e-01 3.57986912e-02 1.00000000e+00 -7.24841943e+03
1.21618181e-01 3.57157886e-02 0.00000000e+00 -7.16713867e+03
1.21618181e-01 3.57157737e-02 1.00000000e+00 -7.16764404e+03
1.25615746e-01 3.56190801e-02 0.00000000e+00 -7.09103906e+03
1.25615761e-01 3.56190614e-02 1.00000000e+00 -7.09151855e+03
1.29612938e-01 3.55072096e-02 0.00000000e+00 -7.01995361e+03
1.29612938e-01 3.55072059e-02 1.00000000e+00 -7.02041260e+03
1.33609667e-01 3.53807285e-02 0.00000000e+00 -6.95210352e+03
1.33609682e-01 3.53807136e-02 1.00000000e+00 -6.95253760e+03
1.37605995e-01 3.52414548e-02 0.00000000e+00 -6.88822021e+03
1.37605995e-01 3.52414437e-02 1.00000000e+00 -6.88862012e+03
1.41601756e-01 3.50870974e-02 0.00000000e+00 -6.82725000e+03
1.41601756e-01 3.50870751e-02 1.00000000e+00 -6.82762988e+03
1.45597041e-01 3.49209160e-02 0.00000000e+00 -6.76906787e+03
1.45597041e-01 3.49208936e-02 1.00000000e+00 -6.76943994e+03
1.49591729e-01 3.47408839e-02 0.00000000e+00 -6.71393701e+03
1.49591729e-01 3.47408727e-02 1.00000000e+00 -6.71433154e+03
1.53585851e-01 3.45486999e-02 0.00000000e+00 -6.66107080e+03
1.53585851e-01 3.45486887e-02 1.00000000e+00 -6.66148584e+03
1.57579392e-01 3.43446508e-02 0.00000000e+00 -6.61117773e+03
1.57579392e-01 3.43446285e-02 1.00000000e+00 -6.61160449e+03
1.61572248e-01 3.41277979e-02 0.00000000e+00 -6.56340527e+03
1.61572248e-01 3.41277681e-02 1.00000000e+00 -6.56383887e+03
1.65564492e-01 3.38999555e-02 0.00000000e+00 -6.51769141e+03
1.65564492e-01 3.38999406e-02 1.00000000e+00 -6.51814453e+03
1.69555992e-01 3.36594209e-02 0.00000000e+00 -6.47378320e+03
1.69556007e-01 3.36594097e-02 1.00000000e+00 -6.47427100e+03
1.73546851e-01 3.34083140e-02 0.00000000e+00 -6.43171729e+03
1.73546851e-01 3.34082916e-02 1.00000000e+00 -6.43223975e+03
1.77536920e-01 3.31451595e-02 0.00000000e+00 -6.39160596e+03
1.77536920e-01 3.31451409e-02 1.00000000e+00 -6.39213330e+03
1.81526229e-01 3.28706503e-02 0.00000000e+00 -6.35257959e+03
1.81526229e-01 3.28706428e-02 1.00000000e+00 -6.35307227e+03
1.85514823e-01 3.25859487e-02 0.00000000e+00 -6.31547705e+03
1.85514823e-01 3.25859115e-02 1.00000000e+00 -6.31589209e+03
1.89502537e-01 3.22890542e-02 0.00000000e+00 -6.27953027e+03
1.89502537e-01 3.22890319e-02 1.00000000e+00 -6.27986768e+03
1.93489477e-01 3.19821164e-02 0.00000000e+00 -6.24456299e+03
1.93489477e-01 3.19821015e-02 1.00000000e+00 -6.24487646e+03
1.97475597e-01 3.16645578e-02 0.00000000e+00 -6.21138525e+03
1.97475597e-01 3.16645503e-02 1.00000000e+00 -6.21170605e+03
